,status_group,amount_tsh,count_month,funder,gps_height,installer,basin,public_meeting,permit,construction_year,extraction_type_class,management,payment,quality_group,quantity,source,source_class,missing_construction_year
45406,0,250.0,4,7,1166.0,1,8,2,2,2000.0,4,9,1,5,0,8,0,True
51400,2,250.0,3,6,1898.0,4,6,2,2,1985.0,5,9,1,5,3,3,2,False
482,1,250.0,3,2,981.0,1,5,1,2,1997.0,5,9,3,5,2,3,2,False
58164,0,250.0,3,6,1244.0,4,1,2,0,1970.0,2,9,3,3,4,6,0,False
17856,2,250.0,4,6,1166.0,4,7,2,1,2000.0,5,9,3,5,2,1,0,True
50261,0,250.0,4,6,1166.0,0,0,2,1,2000.0,5,9,1,5,4,1,0,True
22573,0,500.0,3,2,873.0,4,2,2,2,1972.0,5,8,2,5,0,1,0,False
4859,0,600.0,3,6,1208.0,4,8,0,1,1985.0,0,9,2,5,3,0,2,False
23414,2,1000.0,4,8,1816.0,4,3,2,2,1987.0,3,9,2,5,3,6,0,False
27680,2,20.0,3,2,959.0,1,2,2,2,1970.0,5,9,4,5,0,1,0,False
43520,0,250.0,4,6,1138.0,1,6,1,2,1988.0,4,3,1,5,3,4,1,False
32089,2,250.0,4,4,338.0,1,3,2,2,1995.0,5,2,1,5,3,3,2,False
47132,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,3,0,0,8,0,True
44491,2,250.0,3,2,1592.0,1,1,2,2,1998.0,5,9,1,5,3,1,0,False
56097,2,6.0,3,6,1274.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
11788,0,250.0,4,0,1166.0,1,1,2,1,2000.0,2,9,4,5,0,6,0,True
12401,2,250.0,3,0,1577.0,1,2,2,2,1990.0,5,9,1,5,3,1,0,False
39043,2,250.0,3,6,474.0,4,7,0,2,2011.0,3,1,1,5,3,5,0,False
33625,1,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,0,7,2,True
1661,1,250.0,3,6,1166.0,4,1,2,1,2000.0,5,2,3,5,2,7,2,True
55223,0,250.0,4,6,143.0,9,0,2,2,1969.0,2,9,1,5,3,3,2,False
7745,0,250.0,4,6,531.0,4,3,2,2,1998.0,5,4,1,5,3,3,2,False
17352,2,5.0,3,6,1157.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
6606,2,20.0,3,2,961.0,1,2,2,2,1970.0,5,9,4,5,0,1,0,False
18412,2,250.0,3,6,1166.0,1,5,1,1,2000.0,3,9,1,5,0,8,0,True
50391,1,250.0,3,2,1665.0,1,2,1,2,1972.0,5,9,1,5,3,1,0,False
52857,1,250.0,3,6,434.0,4,4,2,1,2000.0,5,9,1,5,3,1,0,True
41000,0,250.0,4,6,1562.0,1,6,0,1,1980.0,2,2,3,3,1,6,0,False
58761,0,250.0,3,7,1561.0,4,8,2,0,1998.0,3,2,1,5,3,8,0,False
59304,2,250.0,4,5,1166.0,4,8,2,2,2000.0,3,2,1,5,0,8,0,True
25007,0,250.0,3,2,1406.0,4,2,2,1,1972.0,5,7,1,5,0,3,2,False
54493,1,250.0,4,8,1166.0,3,6,2,2,2000.0,5,9,2,5,3,3,2,True
1678,2,250.0,3,6,1357.0,1,8,2,1,2008.0,3,2,3,5,3,8,0,False
43281,2,1000.0,4,4,303.0,1,3,2,2,1995.0,5,2,2,5,3,3,2,False
31771,1,250.0,3,2,1145.0,3,5,2,2,1976.0,5,8,2,5,3,3,2,False
33722,1,250.0,4,0,381.0,1,0,2,2,2008.0,3,9,1,0,3,8,0,False
36067,0,250.0,4,6,1166.0,4,8,2,1,2000.0,4,9,5,5,2,8,0,True
5525,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,9,1,1,3,8,0,True
37774,2,100.0,3,6,1618.0,4,8,0,2,2012.0,0,5,4,5,0,2,2,False
42143,0,250.0,4,4,280.0,1,3,2,2,2007.0,3,2,1,5,0,8,0,False
7191,0,250.0,3,6,220.0,4,4,2,2,1982.0,0,9,1,5,4,6,0,False
45420,1,200.0,4,2,235.0,9,3,2,2,1984.0,5,9,2,5,0,3,2,False
45094,0,250.0,3,6,1451.0,4,5,2,2,1990.0,5,9,2,5,0,3,2,False
46860,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
20217,2,2000.0,4,6,1523.0,1,6,2,1,1984.0,3,9,5,0,3,6,0,False
23695,0,10.0,3,1,477.0,4,4,2,1,1999.0,4,9,4,5,3,6,0,False
14809,0,500.0,3,1,782.0,1,3,2,1,1996.0,3,2,2,5,4,8,0,False
11298,0,250.0,4,0,176.0,4,0,2,2,1999.0,3,9,1,3,2,8,0,False
6879,0,500.0,3,2,957.0,4,2,2,2,1972.0,5,8,2,5,0,1,0,False
51010,0,250.0,3,6,353.0,4,4,2,2,2001.0,2,9,3,0,4,6,0,False
41720,0,250.0,3,6,1190.0,4,8,0,2,2000.0,3,9,3,0,0,5,0,False
33652,2,250.0,3,2,1550.0,4,2,2,2,1989.0,5,6,3,5,3,1,0,False
16799,0,200.0,3,6,1179.0,4,8,2,2,2004.0,3,9,2,5,3,8,0,False
3785,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,8,0,True
34277,1,200.0,4,6,245.0,4,3,2,2,2008.0,5,9,2,5,0,3,2,False
46369,1,250.0,3,2,1306.0,1,2,0,1,1982.0,5,9,3,5,3,1,0,False
52429,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,0,0,0,8,0,True
25133,0,250.0,4,2,1166.0,3,6,2,2,2000.0,2,9,4,5,3,6,0,True
8734,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,7,1,5,1,7,2,True
39014,0,100.0,3,2,69.0,1,4,0,2,2010.0,0,2,4,5,1,6,0,False
53295,1,500.0,4,1,1428.0,1,3,2,2,1984.0,5,6,2,5,0,3,2,False
835,0,250.0,3,2,1188.0,1,2,0,2,1974.0,5,9,3,5,0,1,0,False
50990,2,250.0,4,6,461.0,4,0,2,2,2010.0,3,9,1,5,3,8,0,False
30101,2,1500.0,4,6,1980.0,4,7,2,1,2006.0,5,9,5,5,3,1,0,False
265,0,250.0,3,6,1257.0,4,2,2,2,2011.0,5,6,3,5,3,1,0,False
27871,1,250.0,4,6,1166.0,4,8,2,2,2000.0,3,2,1,5,0,8,0,True
22174,0,250.0,3,6,1650.0,1,1,2,2,1970.0,5,9,0,5,0,3,2,False
16082,0,250.0,3,6,781.0,2,3,2,1,1988.0,4,2,0,5,0,8,0,False
11980,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,1,2,5,2,1,0,True
27855,0,250.0,3,6,1327.0,4,2,2,2,2002.0,5,9,3,5,0,1,0,False
3665,1,500.0,3,8,1490.0,6,5,2,2,1997.0,5,9,0,5,3,1,0,False
58503,0,250.0,4,6,1166.0,4,1,2,2,2000.0,4,9,1,5,3,8,0,True
22140,2,250.0,3,5,1166.0,1,8,0,1,2000.0,3,2,3,5,3,8,0,True
48826,0,250.0,3,6,1166.0,2,5,2,2,2000.0,4,9,1,5,3,8,0,True
43169,2,100.0,4,6,377.0,1,3,2,2,2002.0,3,9,2,5,0,8,0,False
24877,2,1000.0,4,8,1859.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
46397,2,500.0,3,1,45.0,4,4,2,2,1977.0,0,9,2,5,3,6,0,False
38294,2,250.0,4,6,1166.0,4,8,2,2,2000.0,3,9,1,0,0,8,0,True
46298,2,250.0,3,2,1293.0,1,1,2,2,2006.0,5,9,1,5,3,1,0,False
5567,2,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,6,0,True
48634,0,20.0,4,6,56.0,1,2,2,1,2008.0,0,9,4,5,3,6,0,False
45059,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,2,8,0,True
58110,2,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
17234,1,5000.0,4,8,1271.0,4,3,2,2,1990.0,5,9,5,5,3,1,0,False
21785,0,250.0,4,4,229.0,9,3,2,2,1980.0,3,9,1,5,0,8,0,False
7438,0,250.0,4,2,459.0,9,0,2,2,1977.0,5,9,1,5,3,6,0,False
23015,0,250.0,3,6,1166.0,5,8,1,1,2000.0,0,9,1,5,3,0,2,False
16077,0,250.0,3,2,1166.0,9,8,2,2,2000.0,5,9,1,5,0,0,2,True
43440,1,250.0,4,6,37.0,4,3,2,1,2009.0,3,9,1,1,2,8,0,False
36300,0,250.0,3,6,1489.0,4,1,2,2,2004.0,4,2,1,5,2,8,0,False
15068,2,500.0,4,1,1360.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
50706,2,250.0,4,6,463.0,4,2,2,1,2003.0,5,9,1,5,3,1,0,False
42866,1,250.0,4,7,1166.0,1,8,2,2,2000.0,5,9,1,5,3,7,2,True
32709,0,250.0,4,6,1166.0,4,0,2,2,2000.0,3,9,1,4,3,8,0,True
15435,1,250.0,3,7,1407.0,5,8,2,0,1998.0,6,2,1,5,3,8,0,False
48984,2,250.0,3,6,1348.0,4,2,2,2,2001.0,5,8,2,5,3,1,0,False
14018,0,250.0,3,6,1600.0,4,1,2,0,2010.0,0,9,3,3,1,6,0,False
12698,0,250.0,4,2,1117.0,1,6,1,2,1972.0,5,3,1,5,3,1,0,False
8322,2,250.0,3,6,1166.0,1,8,0,1,2000.0,3,2,3,5,3,8,0,True
17283,0,250.0,3,2,1540.0,1,2,2,2,2000.0,5,9,1,5,0,1,0,False
26170,1,250.0,4,1,351.0,1,3,1,2,1989.0,5,7,1,5,2,7,2,False
4102,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
52420,0,300.0,4,8,749.0,4,3,2,2,1985.0,5,9,2,5,4,1,0,False
19705,0,250.0,4,6,531.0,4,3,2,2,1998.0,5,4,1,5,3,3,2,False
39199,0,250.0,3,6,-42.0,4,4,1,1,2010.0,3,9,1,0,0,6,0,False
56484,2,250.0,3,6,1895.0,4,8,2,1,2011.0,5,1,1,5,2,7,2,False
23660,1,250.0,4,7,1166.0,4,8,2,1,2000.0,5,9,1,5,0,1,0,True
54065,2,3000.0,4,8,942.0,4,3,2,2,2006.0,5,9,5,5,3,1,0,False
57392,1,250.0,4,6,1166.0,4,7,2,2,2000.0,5,3,2,5,3,1,0,True
3865,2,250.0,4,0,161.0,4,0,2,2,2001.0,3,9,1,5,3,8,0,False
15207,2,200.0,4,6,1560.0,4,3,2,2,1996.0,5,6,2,5,3,3,2,False
19303,0,250.0,3,6,1184.0,4,2,2,2,2008.0,5,6,3,5,3,1,0,False
44247,0,600.0,3,6,827.0,1,5,2,2,1993.0,3,1,2,5,3,6,0,False
44489,0,250.0,4,6,345.0,4,2,2,2,2003.0,0,9,1,5,0,3,2,False
48996,2,250.0,4,6,1166.0,4,5,2,2,2000.0,3,9,5,5,0,6,0,True
43767,2,250.0,3,6,1549.0,1,1,2,2,2010.0,3,9,1,5,3,6,0,False
50252,2,2400.0,4,8,1620.0,1,3,2,2,2000.0,5,9,5,5,3,1,0,False
59333,1,50.0,3,6,706.0,4,4,2,1,2011.0,0,9,4,5,3,6,0,False
56823,0,250.0,3,6,1579.0,4,1,2,0,1990.0,4,9,3,5,4,8,0,False
42260,2,250.0,3,6,850.0,4,2,2,2,2010.0,5,1,1,5,2,7,2,False
4964,1,200.0,4,0,411.0,4,0,2,2,2004.0,5,9,2,5,3,3,2,False
10342,2,2000.0,3,8,900.0,1,4,2,2,2007.0,5,9,5,5,3,3,2,False
6316,2,250.0,3,6,1102.0,4,2,2,1,2008.0,5,6,3,5,0,7,2,False
1423,1,250.0,4,6,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
10770,1,100.0,3,6,447.0,4,4,2,2,2007.0,2,9,4,0,2,6,0,False
40085,2,250.0,3,6,2219.0,4,1,2,2,2008.0,0,9,1,5,3,3,2,False
47407,2,250.0,3,6,1166.0,1,5,2,2,2000.0,0,3,4,5,3,6,0,True
1689,0,250.0,4,10,1166.0,8,7,2,2,2000.0,3,9,0,5,3,8,0,True
56562,2,500.0,4,6,2073.0,4,3,2,2,2008.0,5,6,2,5,3,1,0,False
15681,2,5000.0,4,6,1990.0,4,3,2,2,2009.0,5,8,2,5,3,3,2,False
12337,1,4000.0,3,2,503.0,3,2,2,2,2009.0,5,9,5,5,3,3,2,False
57455,0,1000.0,4,6,1565.0,4,2,2,2,1989.0,5,9,2,5,3,1,0,False
9774,2,10.0,3,6,1294.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
3061,2,250.0,4,6,1166.0,4,3,2,2,2000.0,5,2,2,5,3,3,2,True
55287,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,3,0,3,8,0,True
56026,1,250.0,3,6,2467.0,4,1,2,2,2003.0,5,1,1,5,3,3,2,False
8366,1,250.0,3,2,732.0,3,2,2,2,1976.0,5,3,2,5,0,1,0,False
16279,1,250.0,4,7,1148.0,1,8,0,2,1999.0,4,9,1,1,0,1,0,False
45386,0,250.0,3,6,1805.0,4,6,2,2,1982.0,5,9,1,5,4,3,2,False
43110,0,250.0,3,6,1617.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
19101,2,250.0,4,6,1166.0,0,0,2,1,2000.0,2,5,4,0,0,6,0,True
819,2,2000.0,4,0,123.0,4,0,2,2,2008.0,0,9,2,0,0,6,0,False
5747,2,250.0,4,6,1166.0,4,3,2,2,2000.0,3,9,1,5,0,8,0,True
26307,1,5000.0,3,8,614.0,6,4,2,1,1994.0,3,9,5,5,3,6,0,False
12154,0,250.0,4,6,2172.0,4,7,2,2,1998.0,5,9,0,5,0,1,0,False
7498,1,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,3,1,0,True
6957,2,15.0,4,2,46.0,1,2,2,2,2011.0,5,9,4,5,3,3,2,False
49803,2,250.0,3,2,1842.0,1,1,2,2,2012.0,5,9,1,5,0,1,0,False
13036,2,1000.0,4,8,1872.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
58742,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
46085,0,250.0,3,2,1670.0,3,7,0,2,2004.0,5,9,3,5,4,1,0,False
43531,0,2000.0,3,6,997.0,1,7,2,2,2002.0,3,9,0,5,4,8,0,False
7392,2,250.0,4,6,1166.0,4,3,1,2,2000.0,5,8,1,5,2,3,2,True
35177,1,500.0,4,1,1731.0,1,3,2,2,1978.0,5,6,2,5,2,3,2,False
28960,1,250.0,3,2,1559.0,1,2,1,2,1972.0,5,7,1,5,3,3,2,False
17034,1,1000.0,3,6,791.0,4,5,2,2,1995.0,3,9,2,0,0,5,0,False
50135,2,250.0,3,7,1255.0,1,8,2,2,1999.0,3,2,1,0,3,8,0,False
46771,0,250.0,4,6,2213.0,1,6,2,2,1980.0,5,9,1,5,3,3,2,False
47559,0,250.0,4,6,1166.0,1,5,2,2,2000.0,4,2,3,4,3,8,0,True
35144,1,250.0,4,6,1166.0,1,8,2,2,2000.0,4,9,1,5,0,1,0,True
9534,2,50.0,4,6,317.0,4,3,2,2,2011.0,0,9,2,5,3,6,0,False
22355,1,250.0,4,6,1622.0,1,6,2,1,1984.0,3,9,1,5,3,6,0,False
21182,2,200.0,3,6,1432.0,4,1,2,0,1980.0,3,9,2,5,0,6,0,False
2944,0,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,2,5,3,1,0,True
8391,0,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,0,7,2,True
47788,1,250.0,3,2,1247.0,1,5,2,2,1993.0,5,8,2,5,3,3,2,False
43609,0,250.0,3,6,1284.0,4,5,2,2,2002.0,5,8,2,5,3,3,2,False
23151,2,250.0,4,6,1166.0,5,8,2,2,2000.0,3,9,1,5,3,8,0,True
16524,2,250.0,3,6,1564.0,2,1,2,2,1991.0,3,9,1,5,0,8,0,False
11103,0,250.0,3,6,1425.0,4,1,2,0,2000.0,5,9,3,3,4,2,2,False
55631,0,250.0,3,6,1166.0,4,1,2,2,2000.0,4,2,1,5,2,8,0,True
25770,0,250.0,4,6,505.0,4,3,2,2,1974.0,5,4,1,5,3,3,2,False
52886,2,250.0,4,6,1166.0,4,3,1,2,2000.0,5,8,1,4,2,3,2,True
11132,0,250.0,4,6,139.0,1,0,2,2,2008.0,3,9,1,5,3,6,0,False
16420,1,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,2,5,0,8,0,True
21280,2,250.0,3,6,1251.0,4,1,0,0,2000.0,4,9,1,5,0,7,2,False
29091,0,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
50767,2,300.0,3,6,1549.0,7,2,2,2,1995.0,5,8,3,5,3,1,0,False
49016,0,250.0,3,6,909.0,1,4,2,2,1996.0,3,9,0,5,4,8,0,False
1973,2,200.0,4,6,495.0,4,0,2,2,1982.0,3,9,2,5,3,8,0,False
12185,1,250.0,3,2,1127.0,3,5,2,2,1976.0,5,8,2,5,3,3,2,False
36773,1,250.0,3,10,1951.0,8,1,2,0,2001.0,5,1,0,5,0,3,2,False
2657,2,250.0,3,6,1570.0,4,8,2,2,2007.0,3,9,3,5,3,6,0,False
36528,2,250.0,3,6,1615.0,4,1,2,0,2000.0,0,4,1,5,0,6,0,False
52508,1,600.0,3,6,836.0,1,5,2,2,2009.0,5,9,2,5,3,3,2,False
47931,0,250.0,4,8,1166.0,6,6,2,2,2000.0,5,2,0,5,0,3,2,True
48776,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,0,1,0,True
57029,2,250.0,3,6,1147.0,4,4,2,2,2009.0,5,9,1,5,3,3,2,False
32316,0,250.0,4,8,1166.0,6,6,2,2,2000.0,5,2,0,5,3,3,2,True
44763,0,250.0,4,6,-13.0,4,2,2,1,2000.0,4,5,1,0,0,8,0,True
2882,1,100.0,3,7,1300.0,5,8,2,0,1997.0,5,9,2,5,3,8,0,False
1119,1,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,3,1,0,True
46551,2,20.0,4,6,1166.0,4,2,2,2,2008.0,3,9,4,0,3,8,0,False
44012,1,250.0,3,9,1434.0,1,2,2,2,2007.0,5,9,1,5,3,1,0,False
49159,2,250.0,4,6,-24.0,4,0,2,1,2008.0,3,5,1,5,3,8,0,False
15648,1,250.0,4,6,1166.0,4,0,2,2,2000.0,2,9,4,5,0,6,0,True
26617,0,250.0,4,6,216.0,1,3,2,2,2007.0,0,9,1,5,0,6,0,False
6000,0,20.0,3,5,1858.0,4,1,2,2,2009.0,2,1,4,5,3,6,0,False
32070,0,250.0,3,2,1541.0,1,2,2,2,2000.0,5,9,1,5,0,1,0,False
36686,0,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,2,5,4,1,0,True
33926,0,250.0,3,6,1140.0,3,7,0,2,2012.0,5,9,1,5,4,1,0,False
19735,0,250.0,3,2,1166.0,4,5,2,2,2000.0,4,9,1,5,4,8,0,True
3992,1,250.0,3,6,1668.0,4,5,2,1,1995.0,4,9,1,5,3,1,0,False
29613,2,250.0,4,4,293.0,1,3,2,2,1993.0,3,9,1,5,3,8,0,False
31038,2,250.0,3,6,1166.0,1,8,0,1,2000.0,3,2,3,5,3,8,0,True
29964,1,20.0,3,6,1591.0,4,1,2,0,1980.0,2,9,4,5,0,6,0,False
57588,2,100.0,4,4,325.0,1,3,2,2,1995.0,3,9,2,5,3,8,0,False
18026,2,500.0,4,0,342.0,4,0,2,2,2006.0,5,9,2,5,3,3,2,False
52191,1,250.0,4,2,1166.0,4,0,2,2,2000.0,2,9,4,5,0,6,0,True
18810,2,20.0,3,6,843.0,4,2,2,2,2008.0,5,3,4,5,0,1,0,False
21045,2,50.0,4,6,168.0,4,0,1,2,2010.0,0,5,4,5,3,3,2,False
7330,1,250.0,3,8,1000.0,1,4,2,2,1978.0,5,9,0,5,3,3,2,False
20810,1,250.0,4,6,1749.0,4,2,2,2,1985.0,5,9,1,5,3,1,0,False
6046,1,250.0,4,7,1194.0,1,8,2,2,1995.0,4,9,1,5,0,8,0,False
1495,0,500.0,3,6,691.0,4,2,2,1,1993.0,0,7,2,5,0,6,0,False
1736,1,250.0,3,3,1166.0,4,5,2,2,2000.0,3,2,3,5,3,8,0,True
26175,1,200.0,3,6,673.0,4,2,2,2,2010.0,5,9,2,5,3,1,0,False
1377,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,3,3,2,True
6548,2,250.0,4,6,2136.0,4,7,2,1,2000.0,5,9,1,5,3,1,0,False
34892,0,250.0,3,6,1480.0,4,1,2,2,2009.0,3,2,1,4,4,6,0,False
5003,1,250.0,4,6,1166.0,4,3,2,1,2000.0,5,6,1,5,2,3,2,True
15921,0,250.0,4,1,531.0,9,0,2,2,1981.0,5,9,1,5,0,3,2,False
54692,1,1000.0,3,6,1549.0,4,2,2,2,2009.0,5,9,5,5,3,1,0,False
8817,1,250.0,3,2,1398.0,1,2,2,2,1972.0,5,9,1,5,0,1,0,False
49218,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
45885,1,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,3,8,0,True
23476,0,250.0,4,4,359.0,1,3,2,2,2003.0,3,9,1,5,3,8,0,False
37118,0,250.0,3,3,1166.0,4,1,2,1,2000.0,3,2,0,5,2,8,0,True
14746,0,250.0,4,6,1166.0,4,3,2,2,2000.0,0,9,2,2,3,6,0,True
44832,1,250.0,4,2,1166.0,3,1,2,2,2000.0,3,2,0,5,3,8,0,True
5361,1,20.0,3,6,995.0,4,2,2,2,2012.0,5,8,4,5,0,1,0,False
48338,0,250.0,3,2,1166.0,1,5,1,1,2000.0,3,9,1,5,4,8,0,True
13347,0,250.0,3,6,56.0,4,0,0,0,2000.0,4,2,1,5,3,8,0,False
44994,0,200.0,4,6,557.0,4,0,2,2,1982.0,4,9,0,5,3,8,0,False
42198,2,250.0,3,6,1258.0,4,4,0,2,1995.0,5,6,3,5,0,1,0,False
38045,2,10.0,3,6,1217.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
7136,2,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
40696,2,250.0,4,2,1166.0,3,8,2,2,2000.0,0,9,1,5,0,6,0,True
35278,2,500.0,3,6,1264.0,4,7,0,2,2000.0,5,8,2,5,3,1,0,False
49601,2,250.0,3,6,1174.0,4,2,1,2,1992.0,5,9,1,5,3,1,0,False
2546,1,5000.0,4,8,1258.0,4,3,2,2,1984.0,5,9,5,5,3,1,0,False
23260,2,20.0,3,6,1742.0,4,1,2,2,1994.0,0,9,4,5,3,6,0,False
9703,1,100.0,3,6,1085.0,9,5,2,2,1980.0,5,1,2,5,3,3,2,False
49087,1,250.0,4,2,1166.0,3,6,2,2,2000.0,2,9,4,5,3,6,0,True
41706,2,250.0,4,6,1166.0,4,0,2,2,2000.0,2,9,4,5,0,6,0,True
19387,2,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
51916,1,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
32426,0,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,2,8,0,True
28973,0,250.0,4,6,1646.0,1,6,1,1,1985.0,3,9,3,3,3,6,0,False
22782,1,250.0,3,9,1269.0,4,7,0,2,2000.0,5,9,3,5,3,1,0,False
22950,0,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
9513,2,250.0,4,6,335.0,9,0,2,2,1974.0,4,9,1,5,0,8,0,False
17742,1,250.0,3,2,1345.0,3,5,2,1,2010.0,5,7,1,5,3,7,2,False
47092,2,250.0,4,8,1166.0,6,3,1,1,2000.0,5,2,0,5,3,3,2,True
13360,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
50483,2,250.0,4,6,1166.0,1,7,2,2,2000.0,5,9,1,5,3,1,0,True
22356,2,6.0,3,6,778.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
20061,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,2,3,5,3,8,0,True
37502,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,3,2,True
5562,0,250.0,3,3,1166.0,4,5,1,2,2000.0,3,2,3,5,3,8,0,True
15690,2,300.0,4,2,266.0,9,3,2,2,1971.0,5,9,2,5,3,3,2,False
13097,2,500.0,4,2,367.0,1,3,2,2,1991.0,3,9,2,5,3,8,0,False
52041,1,250.0,4,6,1634.0,4,2,2,2,1985.0,5,9,1,5,3,1,0,False
45635,0,1000.0,3,6,1258.0,4,5,2,2,1984.0,5,8,5,5,3,3,2,False
43989,0,250.0,3,6,1493.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
20242,2,250.0,4,6,1166.0,0,0,2,1,2000.0,5,9,4,5,0,1,0,True
5998,0,500.0,3,7,1523.0,5,8,2,0,1994.0,6,9,2,0,0,8,0,False
29607,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
1249,1,250.0,3,6,1019.0,4,4,1,2,2007.0,5,9,3,5,0,1,0,False
7305,0,200.0,3,6,981.0,1,5,2,2,1984.0,5,9,2,5,3,1,0,False
4586,2,2000.0,3,6,949.0,4,2,2,2,1973.0,5,8,2,5,0,1,0,False
4905,2,1000.0,4,6,1166.0,1,2,2,2,1970.0,5,9,2,5,0,1,0,False
58496,2,1000.0,4,8,1835.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
44174,0,500.0,3,6,995.0,9,5,2,2,1982.0,5,9,2,5,3,3,2,False
42874,1,250.0,3,6,1437.0,4,1,2,2,2006.0,5,1,1,5,2,7,2,False
17537,2,1000.0,4,6,2030.0,4,7,2,1,2006.0,5,9,2,5,3,1,0,False
23245,0,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,4,3,2,True
57648,0,50.0,3,6,1279.0,4,1,2,1,2008.0,2,9,4,0,3,6,0,False
28070,1,250.0,3,6,1209.0,4,1,2,2,2007.0,5,9,1,5,0,1,0,False
46138,0,250.0,3,6,1310.0,4,1,2,2,2003.0,5,9,1,5,0,1,0,False
25372,2,20.0,3,6,1278.0,4,1,2,1,2002.0,0,9,4,5,0,6,0,False
10911,2,250.0,4,6,1166.0,1,6,2,2,2000.0,5,9,1,5,3,1,0,True
48394,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,1,5,2,3,2,True
13194,0,250.0,4,7,1166.0,1,8,2,2,2000.0,4,9,1,5,3,8,0,True
36679,1,5000.0,3,6,499.0,4,2,2,2,2012.0,5,9,5,5,3,3,2,False
26254,2,2400.0,4,8,1487.0,4,3,2,2,1985.0,5,9,5,5,3,1,0,False
45660,1,250.0,3,5,1166.0,4,1,2,2,2000.0,0,1,1,5,0,3,2,True
51078,2,20000.0,4,6,1970.0,4,3,2,2,2009.0,5,9,5,5,3,1,0,False
5879,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,2,2,5,3,3,2,True
4080,2,250.0,3,6,1527.0,4,1,2,1,2004.0,3,2,1,0,3,6,0,False
11590,0,250.0,3,5,1166.0,4,1,2,2,2000.0,3,2,1,5,4,8,0,True
18179,1,250.0,3,2,19.0,1,4,2,2,1993.0,3,9,1,0,3,8,0,False
15297,2,1000.0,4,6,1740.0,4,3,2,2,2004.0,5,9,5,5,3,1,0,False
47910,1,500.0,3,6,1333.0,4,5,2,1,2003.0,5,9,0,5,3,3,2,False
59244,2,250.0,3,6,1166.0,4,8,2,2,2000.0,3,2,1,5,0,8,0,True
57245,1,250.0,3,6,1649.0,4,2,2,1,1990.0,5,6,1,5,3,1,0,False
29173,2,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,8,0,True
